Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/130317      camlCore_kernel__Sequence__entry [16012]
                0.00    0.00       1/130317      camlCore_kernel__Core_array__fun_4024 [8438]
                0.00    0.00       1/130317      camlCore_kernel__Core_array__entry [8379]
                0.00    0.00       1/130317      camlCore_kernel__Core_map__change_core_2899 [9804]
                0.00    0.00       1/130317      camlCore_kernel__Core_map__loop_3039 [9952]
                0.00    0.00       1/130317      camlCore_kernel__Core_map__loop_3055 [9953]
                0.00    0.00       1/130317      camlCore_kernel__Core_map__entry [9825]
                0.00    0.00       1/130317      camlCore_kernel__Core_set__split_2921 [11179]
                0.00    0.00       1/130317      camlCore_kernel__Core_set__entry [10954]
                0.00    0.00       1/130317      camlCore_kernel__Comparable__loop_8456 [8230]
                0.00    0.00       1/130317      camlCore_kernel__Core_hashtbl__create_3704 [8898]
                0.00    0.00       1/130317      camlCore_kernel__Core_hashtbl__fun_5249 [8964]
                0.00    0.00       1/130317      camlCore_kernel__Core_hashtbl__fun_5265 [8968]
                0.00    0.00       1/130317      camlCore_kernel__Core_hashtbl__bin_writer_el_4503 [8890]
                0.00    0.00       1/130317      camlCore_kernel__Core_hashtbl__bin_read_el_4514 [8882]
                0.00    0.00       1/130317      camlCore_kernel__Core_hashtbl__entry [8908]
                0.00    0.00       1/130317      camlCore_kernel__Union_find__fun_1219 [17576]
                0.00    0.00       1/130317      camlCore_kernel__Union_find__representative_1038 [17592]
                0.00    0.00       1/130317      camlCore_kernel__Union_find__set_1047 [17596]
                0.00    0.00       1/130317      camlCore_kernel__Doubly_linked__fun_2355 [12389]
                0.00    0.00       1/130317      camlCore_kernel__Doubly_linked__fun_2396 [12398]
                0.00    0.00       1/130317      camlCore_kernel__Hash_queue__enqueue_2343 [13604]
                0.00    0.00       1/130317      camlCore_kernel__Obj_array__fun_1459 [14725]
                0.00    0.00       1/130317      camlCore_kernel__Obj_array__entry [14719]
                0.00    0.00       1/130317      camlCore_kernel__Pool__fun_5275 [15382]
                0.00    0.00       1/130317      camlCore_kernel__Pool__fun_5530 [15411]
                0.00    0.00       1/130317      camlCore_kernel__Pool__fun_5523 [15410]
                0.00    0.00       1/130317      camlCore_kernel__Pool__fun_5566 [15416]
                0.00    0.00       1/130317      camlCore_kernel__Pool__fun_4633 [15311]
                0.00    0.00       1/130317      camlCore_kernel__Pool__entry [15274]
                0.00    0.00       1/130317      camlCore_kernel__Pooled_hashtbl__fun_5832 [15754]
                0.00    0.00       1/130317      camlCore_kernel__Pooled_hashtbl__fun_5841 [15756]
                0.00    0.00       1/130317      camlCore_kernel__Pooled_hashtbl__fun_5852 [15758]
                0.00    0.00       1/130317      camlCore_kernel__Pooled_hashtbl__entry [15686]
                0.00    0.00       1/130317      camlCore_kernel__Identifiable__fun_14189 [13965]
                0.00    0.00       1/130317      camlCore_kernel__Identifiable__t_of_sexp_11563 [13990]
                0.00    0.00       1/130317      camlCore_kernel__Identifiable__sexp_of_t_11567 [13986]
                0.00    0.00       1/130317      camlCore_kernel__Bool__entry [7696]
                0.00    0.00       1/130317      camlCore_kernel__Common__fun_2838 [8153]
                0.00    0.00       1/130317      camlCore_kernel__Common__fun_2842 [8155]
                0.00    0.00       1/130317      camlCore_kernel__Common__fun_2845 [8156]
                0.00    0.00       1/130317      camlCore_kernel__Common__fun_2850 [8157]
                0.00    0.00       1/130317      camlCore_kernel__Common__pos_out_1098 [8172]
                0.00    0.00       1/130317      camlCore_kernel__Common__pos_in_1101 [8171]
                0.00    0.00       1/130317      camlCore_kernel__Common__truncate_1104 [8182]
                0.00    0.00       1/130317      camlCore_kernel__Common__fun_2836 [8152]
                0.00    0.00       1/130317      camlCore_kernel__Common__entry [8132]
                0.00    0.00       1/130317      camlCore_kernel__Core_char__get_digit_3897 [8661]
                0.00    0.00       1/130317      camlCore_kernel__Core_string__fun_13915 [11789]
                0.00    0.00       1/130317      camlCore_kernel__Core_string__loop_11402 [12010]
                0.00    0.00       1/130317      camlCore_kernel__Core_string__fun_13567 [11694]
                0.00    0.00       1/130317      camlCore_kernel__Core_string__entry [11656]
                0.00    0.00       1/130317      camlCore_kernel__Int_conversions__insert_delimiter_every_1061 [14166]
                0.00    0.00       1/130317      camlCore_kernel__Core_sexp__bin_writer_t_1968 [11446]
                0.00    0.00       1/130317      camlCore_kernel__Core_sexp__compare_2041 [11457]
                0.00    0.00       1/130317      camlCore_kernel__Core_sexp__entry [11461]
                0.00    0.00       1/130317      camlCore_kernel__Int_math__$25_1111 [14187]
                0.00    0.00       1/130317      camlCore_kernel__Int_math__$2f$25_1116 [14188]
                0.00    0.00       1/130317      camlCore_kernel__Int_math__round_nearest_1132 [14271]
                0.00    0.00       1/130317      camlCore_kernel__Core_int__f_5219 [9200]
                0.00    0.00       1/130317      camlCore_kernel__Core_int__fun_9579 [9250]
                0.00    0.00       1/130317      camlCore_kernel__Core_int__entry [9198]
                0.00    0.00       1/130317      camlCore_kernel__Core_nativeint__neg_2324 [10428]
                0.00    0.00       1/130317      camlCore_kernel__Core_queue__iter_1218 [10532]
                0.00    0.00       1/130317      camlCore_kernel__Float__fun_11678 [13224]
                0.00    0.00       1/130317      camlCore_kernel__Float__fun_11487 [13168]
                0.00    0.00       1/130317      camlCore_kernel__Float__fun_11491 [13170]
                0.00    0.00       1/130317      camlCore_kernel__Float__entry [13131]
                0.00    0.00       1/130317      camlCore_kernel__Linked_queue__bin_size_el_1554 [14366]
                0.00    0.00       1/130317      camlCore_kernel__Ref__replace_2317 [15921]
                0.00    0.00       1/130317      camlCore_kernel__Ref__bin_writer_t_2518 [15888]
                0.00    0.00       1/130317      camlCore_kernel__Std_internal__fun_19450 [16756]
                0.00    0.00       1/130317      camlCore_kernel__Std_internal__bin_reader_array_4274 [16669]
                0.00    0.00       1/130317      camlCore_kernel__Std_internal__compare_bool_4302 [16735]
                0.00    0.00       1/130317      camlCore_kernel__Std_internal__compare_int32_4478 [16739]
                0.00    0.00       1/130317      camlCore_kernel__Std_internal__entry [16751]
                0.00    0.00       1/130317      camlCore_kernel__Byte_units__fun_8419 [8067]
                0.00    0.00       1/130317      camlCore_kernel__Byte_units__sexp_of_t_1410 [8094]
                0.00    0.00       1/130317      camlCore_kernel__Byte_units__externalize_1978 [8060]
                0.00    0.00       1/130317      camlCore_kernel__Core_gc__entry [8706]
                0.00    0.00       1/130317      camlCore_kernel__Bigstring__test_2826 [7106]
                0.00    0.00       1/130317      camlCore_kernel__Bigbuffer_internal__sexp_of_t_1116 [7014]
                0.00    0.00       1/130317      camlCore_kernel__Bigbuffer__entry [6986]
                0.00    0.00       1/130317      camlCore_kernel__Bigstring_marshal__marshal_1045 [7151]
                0.00    0.00       1/130317      camlCore_kernel__Bigstring_marshal__marshal_data_size_1051 [7153]
                0.00    0.00       1/130317      camlCore_kernel__Make_substring__F_1401 [14520]
                0.00    0.00       1/130317      camlCore_kernel__Bigsubstring__entry [7157]
                0.00    0.00       1/130317      camlCore_kernel__Binable__fun_1817 [7190]
                0.00    0.00       1/130317      camlCore_kernel__Binable____bin_read_t___1595 [7177]
                0.00    0.00       1/130317      camlCore_kernel__Binable__fun_1772 [7187]
                0.00    0.00       1/130317      camlCore_kernel__Binable__fun_1774 [7188]
                0.00    0.00       1/130317      camlCore_kernel__Binary_packing__fun_2061 [7209]
                0.00    0.00       1/130317      camlCore_kernel__Binary_packing__fun_2078 [7211]
                0.00    0.00       1/130317      camlCore_kernel__Binary_packing__fun_2095 [7213]
